cat ~/1251latency.txt
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653389478553
Timestamp end: 1653391278960

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      430.2   463.5    86.8   138.5   155.2   294.1   396.8   475.7   553.6   715.0   969.8  1227.1  1695.5  4332.0 12746.1  49483.0    49396
read      329.7   364.1    86.8   141.3   157.8   273.9   335.0   372.6   402.1   439.8   492.9   597.7  1588.9  3318.8 12181.9  97819.7    97841
read      446.7   626.5    86.8   142.4   160.9   321.1   443.4   536.2   635.4   764.8   897.4  1058.2  1397.2  6812.1 31691.8  35329.6    35404
read      323.7   339.0    86.8   140.0   156.0   275.8   340.8   379.9   409.6   447.9   499.5   597.1  1150.6  3521.0 13088.2  80495.4    80451
read      319.9   322.7    86.8   141.0   157.0   278.2   343.5   382.5   411.7   448.5   499.2   588.4   863.8  3473.9 11580.5  87255.9    87228
read      314.1   324.0    86.8   138.8   154.5   274.9   339.1   376.8   405.3   441.2   489.2   568.9   849.2  3214.9 10947.1  75383.4    75554
read      328.0   315.4    86.8   140.8   157.4   287.2   355.0   394.3   424.4   462.1   513.5   601.5   921.0  3658.1  9401.0  58023.4    57964
read      314.2   365.1    86.8   138.9   154.4   272.7   337.1   375.5   404.1   440.3   489.1   571.1   823.7  3634.8 13166.3  83393.6    83546
read      326.0   338.8    86.8   140.6   157.1   283.2   350.8   391.0   421.2   458.5   508.2   592.0   934.0  3446.0 13230.6  55516.5    55468
read      439.4   503.4    86.8   139.5   157.4   315.9   437.0   530.2   633.6   760.3   891.3  1050.0  1438.0  6103.5 13591.2  34235.2    34203
read      447.5   586.8    86.8   139.8   157.9   315.5   436.4   531.8   643.9   786.9   930.3  1091.1  1447.9  6977.5 30435.9  37604.3    37629
read      451.0   631.4    86.8   140.6   159.2   322.1   449.9   552.5   660.1   781.2   901.7  1049.1  1373.6  7286.1 30951.6  34458.2    34577
read      441.9   463.3    86.8   138.4   155.8   303.7   417.3   505.2   600.3   777.1  1002.2  1220.1  1640.3  4019.2 12284.7  47277.6    47426
read      336.3   377.4    86.8   139.1   155.3   281.8   349.4   390.9   423.1   463.8   521.6   636.4  1347.1  3898.8 11595.8  58740.8    58845
read      319.3   334.4    86.8   139.3   155.1   279.1   344.5   383.2   412.0   448.2   496.8   581.4   879.3  3639.5 11318.7  66891.6    66993
read      429.6  1078.7    93.8   144.8   166.2   335.3   410.7   456.2   487.7   523.5   568.9   643.6  1969.1 14139.0 36254.2  10978.8    10977
read      445.0   519.6    80.4   139.2   156.3   298.5   402.3   486.7   569.4   728.8  1024.2  1307.0  1826.4  4041.2 16498.2  51395.5    51529
read      435.8   498.4    86.8   137.3   154.1   296.4   404.3   490.1   577.7   749.0   994.1  1221.1  1667.4  4044.2 16571.9  48364.1    48344
read      425.6  1457.4   101.3   157.9   185.8   292.5   338.4   363.3   381.2   402.9   435.9   508.8  3606.4 31197.8 37547.8   5903.3     5902
read      318.9   314.8    80.4   137.1   152.8   273.2   337.0   375.1   404.2   441.0   491.5   584.1  1175.0  3498.2  9193.4  71469.5    71602
read      425.6   440.1    80.4   140.2   158.5   314.3   428.1   504.6   581.3   696.0   867.4  1092.1  1458.5  3858.9 16476.3  41883.2    41886
read      424.0   416.6    86.8   137.3   153.7   294.8   401.7   482.7   563.4   727.0   968.0  1192.9  1576.2  2783.8 10874.3  47519.6    47456
read      318.3   306.6    86.8   139.9   156.0   274.1   336.8   374.4   403.4   440.2   491.4   580.8  1091.2  3036.5  9559.1  94136.9    93939
