Random waveform, random seed
Total number of intervals = 180 (34452, 30895, 9681, 20453, 79787, 47156, 88061, 22093, 99437, 62144, 37521, 39166, 35867, 69429, 14726, 62735, 88490, 11771, 88417, 26563, 73048, 30006, 84966, 60308, 46835, 98194, 86533, 93300, 11572, 81996, 29155, 25513, 99344, 31538, 82225, 78116, 88668, 51596, 31095, 48805, 45887, 35479, 11080, 62505, 25156, 79205, 55328, 54837, 69350, 16531, 7767, 57599, 34470, 63541, 44175, 43195, 9603, 48655, 93508, 87001, 66900, 70341, 47702, 44729, 52870, 69520, 24653, 81783, 59494, 56115, 75620, 39370, 48515, 16983, 5049, 73154, 14713, 50309, 55555, 73579, 28919, 57412, 15180, 94593, 82215, 7090, 89287, 13439, 12236, 17851, 52592, 42921, 62887, 76800, 13795, 92183, 44153, 48292, 83737, 33373, 58682, 91420, 36191, 9905, 75421, 8458, 77403, 75501, 29099, 36824, 8449, 24339, 34162, 5931, 76035, 78025, 68766, 85001, 89562, 67840, 7408, 11411, 30247, 47852, 97283, 69161, 59246, 59856, 46256, 59976, 72659, 44335, 67652, 64434, 48237, 8571, 82643, 78259, 24328, 37604, 94552, 55075, 67085, 34858, 29694, 61633, 96516, 5863, 74364, 12122, 10057, 65765, 94787, 18101, 80432, 66207, 97428, 24697, 58233, 36466, 69311, 24268, 71849, 20162, 41389, 66653, 96102, 65042, 89240, 69762, 87536, 37502, 94563, 52982, 48870, 96069, 83385, 92932, 95859, 70461)
Average QPS expected = 53637
Timestamp start: 1653227659121
Timestamp end: 1653229459585

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      415.1   439.9    74.4   124.1   140.4   273.4   367.1   448.9   540.0   758.9  1015.2  1267.0  1562.9  2853.5 12409.9  48335.5    48292
read      325.3   281.5    74.4   125.4   141.6   281.8   353.2   395.4   427.3   466.8   521.4   614.3  1252.7  3130.7  8271.3  83563.8    83737
read      387.9   361.4    74.4   123.4   140.0   286.5   398.2   480.4   582.7   704.5   820.8   947.9  1180.1  2608.8 11429.0  33345.1    33373
read      341.2   319.6    74.4   124.6   141.0   280.3   356.1   402.2   437.4   481.8   543.4   696.3  1470.7  3376.9  8812.6  58682.4    58682
read      316.6   305.9    68.9   126.0   142.3   279.9   348.1   388.5   418.9   456.8   507.6   590.4   828.0  3282.7 10596.0  91291.4    91420
read      397.7   420.0    74.4   121.7   138.0   278.7   386.5   468.2   574.1   732.8   878.5  1030.1  1344.4  4051.1  9945.6  36238.3    36191
read      372.7   819.2    80.4   136.6   159.0   301.3   367.3   401.8   426.3   455.3   493.5   559.2  1539.7  9342.3 31733.1   9866.4     9905
read      338.3   366.2    74.4   127.1   143.4   291.3   365.0   408.0   440.5   480.0   535.1   629.6  1280.2  4141.4 11425.5  75421.4    75421
read      344.3   684.4    86.8   142.2   166.9   288.6   338.8   367.1   387.4   410.3   439.6   496.8  1326.9  8483.5 31536.2   8460.6     8458
read      328.2   324.5    74.4   125.4   141.8   281.4   354.6   397.6   430.0   469.0   524.6   623.0  1290.4  3055.9 10177.2  77391.1    77403
read      313.5   355.1    74.4   123.5   139.1   279.1   347.4   387.7   417.2   452.4   497.5   570.6   800.5  3658.1 11804.2  75623.3    75501
